word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	text_id_numeric	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
sind	sind	37	3	4	256,259	b3	4			0	0	0	0	0	0	0	0	0	0	VAFIN	sind	4.0	vafin	sein	4.0	sind	1.0	2296.19983824	2298.63601178	17044.4184006	2302.62545033	5.99320199659	4304.10226671	4116.7606825	2333.22477101	26.1132372709	1332047.00373	2728807.18157	249282.495798	286785.417683	144872.038227	66814.7843732	48925.779496	15113.3748159	2467.07533941	0.0559257789967	0.326343386708	0.0	0.0	259.885761283	20.9762069881	0.0	0.0	267.325083169	26.5413231278	3	18.74474334716797	4.348841667175293	14.046648979187012	3.9754638671875	8.982291221618652	0.38216084241867065	8.70543098449707	0.18681907653808594	0.6551267504692078	25.434885025024414
die	die	38	4	4	260,262	b3	3			0	0	0	0	0	0	0	0	0	0	ART	die	3.0	art	d	1.0	die	1.0	20527.116504	24520.1275636	80100.3069113	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	3	2.379326820373535	6.240910530090332	0.4590857923030853	6.090559482574463	11.038309097290039	0.3428521752357483	12.986522674560547	0.4274664521217346	0.007572517264634371	0.4972255825996399
Myosine	Myosine,	39	5	4	263,269	b3	7		$,	0	0	0	0	0	1	0	0	0	0	NN	Myosine	7.0	nn	Myosine	7.0	myo-si-ne	3.0	0.00817507899599	0.00817507899599	0.00817507899599	0.220727132892	2.9966009983	0.126068429944	0.0155184320176	19290.0553753	39290.5761179	2020212.67027	4559503.50602	295213.645757	449070.197519	183558.114352	232322.194539	14815.8918663	62.7192060573	1.99471927502	0.00030048	1.0	0.0572255529719	0.428085856899	0.0654006319679	0.856171713799	0.335178238836	0.856171713799	0.351528396828	1.7123434276	3	20.32872772216797	17.03043556213379	17.80792236328125	13.680440902709961	13.615687370300293	4.5399274826049805	11.74720573425293	1.2620503902435303	34.247788429260254	25.07213812309783
von	von	40	6	4	271,273	b3	3			0	0	1	0	0	0	0	0	0	0	APPR	von	3.0	appr	von	3.0	von	1.0	7955.34104766	7955.34104766	8265.3727435	7955.34104766	0.428085856899	7856.20634881	12401.4928732	8585.23905938	340.756342092	620899.645044	1436353.90714	258695.641457	333765.271963	253104.606831	264495.4152	23102.1601118	13320.2529889	7993.18348833	0.0874371201871	0.312235645495	0.0	0.0	3224.03042889	30.8221816968	0.0	0.0	3276.15473257	38.9558129779	3	9.383000373840332	3.0200390815734863	10.093828201293945	2.8028860092163086	9.571893692016602	2.1768617630004883	8.852209091186523	1.7294646501541138	6.427233695983887	2.290100336074829
denen	denen	41	7	4	274,278	b3	5			0	0	0	0	0	0	0	0	0	0	PRELS	denen	5.0	prels	die	3.0	de-nen	2.0	410.87129526	437.284975496	10789.1994813	531.396484898	13.2706615639	1621.36607751	805.391103283	27725.5269875	56465.8087826	2709532.35548	5427933.45833	805987.038723	1199461.89608	532357.759736	500201.200353	110461.430317	53801.2331077	11287.0372669	0.00720609666104	0.0918501341122	0.0	0.0	453.340830644	15.8391767053	664.960925534	0.428085856899	1324.34644719	21.404292845	3	0.6379149556159973	6.947216987609863	0.10557779669761658	7.495648384094238	6.459065914154053	0.07714914530515671	6.985820770263672	0.16405978798866272	0.3646496832370758	2.208796501159668
in	in	42	8	4	279,280	b3	2			0	0	0	0	0	0	0	0	0	0	APPR	in	2.0	appr	in	2.0	in	1.0	13129.4221199	13165.4578681	14298.1641135	0.0	0.0	8527.89894355	19687.5208529	18583.5486983	15158.092107	842500.587604	1735372.30627	309490.415689	350022.68855	273957.116004	252232.89583	37971.7622471	15391.66268	-0.00817507899599	0.0682365415668	0.281559937821	0.0	0.0	9683.14399346	42.380499833	0.0	0.0	17389.6438116	75.7711966712	3	1.6535518169403076	5.722775459289551	1.585040807723999	5.463830471038818	2.2247254848480225	0.0035999510437250137	1.0183318853378296	0.0007290565990842879	0.007465795613825321	1.0051507949829102
Eukaryoten	Eukaryoten	43	9	4	281,290	b3	10			0	0	0	0	0	1	0	0	0	0	NN	Eukaryoten	10.0	nn	Eukaryoten	10.0	eu-kar-yo-ten	4.0		0.359703475824	0.359703475824	0.678531556667	4.28085856899	0.126068429944	0.620737280705	19838.3987989	53675.1170815	2475569.15656	5965253.98334	500546.230166	985329.069598	363040.968174	520959.51164	14903.9783425	367.71505324	4.13658997197	0.00459700193182	0.235169978773	0.0	0.0	0.0	0.0	0.0	0.0	0.024525236988	0.428085856899	3	13.489529609680176	12.275364875793457	10.35783863067627	9.177084922790527	5.220944881439209	4.755467414855957	5.780948638916016	4.237704753875732	0.9941734313033521	1.7096755921375006
siebzehn	siebzehn	44	10	4	291,298	b3	8			0	0	0	0	0	0	0	0	0	0	CARD	siebzehn	8.0	card	siebzehn	8.0	sieb-zehn	2.0	4.85599692362	4.85599692362	4.85599692362	9.95724621712	11.5583181363	39.2072817125	9.07828273031	308.527481309	824.921446245	2994278.39301	6483913.38967	389699.925305	509959.845547	270585.280147	274819.561811	48925.779496	15113.3748159	5524.95546278	0.00560002991737	0.149040162236	0.0	0.0	0.801157741607	0.856171713799	0.0	0.0	0.842033136587	1.7123434276	3	13.967371940612793	14.919654846191406	14.333745002746582	14.821925163269043	10.001383781433105	10.446165084838867	10.085550308227539	8.340028762817383	1.4060007333755493	1.4170896857976913
Familien	Familien	45	11	4	299,306	b3	8			0	0	0	0	0	0	0	0	0	0	NN	Familien	8.0	nn	Familie	7.0	fa-mi-lien	3.0	26.8714846598	26.8714846598	132.452629893	27.2393632146	5.13703028279	182.799223418	49.8917589367	4179.69716352	20985.6248769	2515238.24506	5570397.43491	528675.982109	932841.462684	348730.664068	495210.575433	11807.4546207	1447.17700911	197.142029988	0.0346325191024	0.238890674551	0.0	0.0	0.228902211888	2.9966009983	105.425818732	0.428085856899	107.420538007	5.56511613969	3	3.189443349838257	0.8332267999649048	1.996775507926941	0.09916384518146515	9.952116012573242	2.7050347328186035	10.447318077087402	1.7040596008300781	1.8348746299743652	0.0664481595158577
vorkommen	vorkommen.	46	12	4	307,315	b3	9		$.	0	0	0	0	0	0	0	0	0	0	VVFIN	vorkommen	9.0	vvfin	vorkommen	9.0	vor-kom-men	3.0	0.359703475824	16.7262116258	44.4397294222	251.11390152	156.679423625	113.335518519	31.4713801318	15284.0132398	33388.128323	2115505.1434	4988793.56844	479575.035196	863220.575519	384471.635284	492843.260644	23102.1601118	13320.2529889	3635.39222889	0.0338402872097	0.295235029191	0.0	0.0	7.31669570141	2.1404292845	0.0	0.0	8.40398120788	3.4246868552	3	4.963319778442383	4.717493057250977	3.9395666122436523	4.439645767211914	4.684036731719971	4.63803243637085	2.9415204524993896	2.5082128047943115	29.8671452999115	29.462954998016357
Eine	Eine	47	1	5	317,320	b3	4			0	0	0	1	0	0	0	0	0	0	ART	Eine	4.0	art	eine	4.0	ei-ne	2.0	400.881348726	402.745266738	17543.4333976	418.752071412	4.70894442589	1664.85968584	762.932673283	30417.7276523	27062.3036156	1631171.42743	3391959.69144	270950.550852	383709.620802	186734.099841	228115.822909	14903.9783425	3644.7281691	2977.8869754	0.0084152481915	0.0257485807386	4602.28334698	0.428085856899	4693.80335634	24.4008938433	5164.96585919	0.856171713799	5388.77499687	31.6783534106	3	4.816532611846924	0.2621455788612366	4.840537071228027	0.28716251254081726	14.748188972473145	4.298471450805664	16.47296905517578	3.943279266357422	1.4065154790878296	2.496394634246826
schwere	schwere	48	2	5	321,327	b3	7			0	0	0	0	0	0	0	0	0	0	ADJA	schwere	7.0	adja	schwer	6.0	schwe-re	2.0	51.4375970428	51.4375970428	324.043781243	997.44956338	255.139170712	390.055722246	96.803978926	11544.2252521	32372.2805846	2563995.60158	5702262.00567	574395.814451	1083599.17465	248487.232288	366292.519628	48925.779496	5804.84564237	5790.87443236	0.00721975116704	0.165958536873	0.0	0.0	15.9741043582	5.56511613969	200.134108901	0.856171713799	258.152644535	9.41788885179	3	7.30433464050293	2.585625648498535	7.639244079589844	2.5986225605010986	7.037876129150391	10.205520629882812	7.818734169006348	10.916873931884766	6.672510147094727	27.997766494750977
Kette	Kette	49	3	5	328,332	b3	5			0	0	0	0	0	0	1	0	0	0	NN	Kette	5.0	nn	Kette	5.0	ket-te	2.0	19.4812132475	19.5057384844	27.8851944553	20.1106943301	5.13703028279	106.779960162	35.8630963927	25521.1659867	47115.1294104	2115054.5167	4778396.21915	254619.857723	504688.396305	176848.083087	272800.280824	13511.0511576	695.11879195	51.086068646	0.0158005283977	0.12361849361	0.0	0.0	30.4603443391	16.2672625622	0.0	0.0	39.2076788648	19.2638635605	3	7.260749340057373	4.973475456237793	7.355835914611816	4.654162406921387	10.003899574279785	1.4754804372787476	12.445438385009766	3.4518558979034424	3.9238691329956055	2.8826613426208496
ist	ist	50	4	5	333,335	b3	3			0	0	0	0	0	0	0	0	0	0	VAFIN	ist	3.0	vafin	sein	4.0	ist	1.0	6193.1128442	6201.98280491	17044.4184006	6201.98280491	0.428085856899	5647.61352462	10628.2947571	6392.98535058	321.920564388	917956.027182	2251465.76597	202181.475685	311508.232091	153618.244592	108375.49979	37971.7622471	6331.86028492	6216.50992029	0.0707295422332	0.285080866351	0.0	0.0	174.505236248	21.8323787019	0.0	0.0	350.048707529	42.380499833	3	2.3588812351226807	0.9667807817459106	2.9303150177001953	1.8135040998458862	0.3858242630958557	3.587876319885254	0.6679742336273193	4.027581214904785	0.01712464727461338	21.837923049926758
an	an	51	5	5	336,337	b3	2			0	0	0	0	0	0	0	0	0	0	APPR	an	2.0	appr	an	2.0	an	1.0	3187.89657972	3884.37243479	4068.76951662	0.0	0.0	5613.44898011	6653.07769303	12719.6789856	19259.154616	717398.252987	1649175.07855	279301.541198	364343.444721	252342.313415	264619.560099	41334.1231877	8435.34898599	-0.00817507899599	0.0614799109559	0.290369413682	13165.4578681	0.428085856899	16682.1888254	42.380499833	13165.4578681	0.428085856899	19757.6290185	75.7711966712	3	5.433866500854492	0.07480736821889877	4.240635871887207	0.022309521213173866	3.26059889793396	6.950897693634033	4.391403675079346	7.355605125427246	0.02972009964287281	15.522439956665039
der	der	52	6	5	338,340	b3	3			0	0	0	0	0	0	0	0	0	0	ART	der	3.0	art	d	1.0	der	1.0	24738.5901996	26530.3631386	80100.3069113	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	3	0.9460792541503906	0.3015744984149933	1.9086767435073853	1.0125024318695068	6.743300437927246	4.264618873596191	8.054035186767578	4.145977973937988	0.0012650828575715423	20.53615379333496
Ausbildung	Ausbildung	53	7	5	341,350	b3	10			0	0	0	0	0	0	0	0	0	0	NN	Ausbildung	10.0	nn	Ausbildung	10.0	aus-bil-dung	3.0	53.6039929767	53.6039929767	53.9636964525	300.712105789	250.002140429	289.327046721	97.9833797593	9331.58289632	17716.3331878	2086939.62705	4730798.20889	199178.066113	520036.558532	101279.745669	255158.00649	19822.5963712	5396.67212318	2004.56207013	0.0245731339407	0.153625653254	0.0	0.0	0.188026816908	2.1404292845	0.0	0.0	0.351528396828	4.28085856899	3	10.176591873168945	0.07206196337938309	10.790310859680176	0.05559905245900154	9.516608238220215	9.3078031539917	10.30345344543457	8.573936462402344	2.1087749004364014	0.7599776387214661
einer	einer	54	8	5	351,355	b3	5			0	0	0	0	0	0	0	0	0	0	ART	einer	5.0	art	eine	4.0	ei-ner	2.0	2342.47896043	2431.18674262	17543.4333976	7303.86082739	14.1268332777	4894.732861	4237.55615733	21798.3739882	14462.4525895	2727078.92811	5805735.49431	528986.765912	752729.903509	325207.675415	207395.611264	45007.5949345	21503.4825387	20569.6023896	0.0318816192149	0.182077876037	0.0	0.0	4849.55496137	17.9796059898	4602.28334698	0.428085856899	10773.3725284	33.3906968382	3	3.6317362785339355	5.401379585266113	3.534797191619873	3.3959662914276123	4.736080646514893	1.478496789932251	5.121957778930664	0.07190222293138504	1.5480304956436157	1.8613554239273071
Schwanz-	Schwanz-	55	9	5	356,363	b3	8			0	0	0	0	0	0	0	0	0	0	TRUNC	Schwanz-	8.0	trunc	Schwanz-	8.0	schwanz-	1.0	0.032700315984	0.04087539498	0.04087539498	814.597571477	785.965633267	0.504273719775	0.0775921600881	17.5600696834	142.552590348	1217034.05731	2886011.43845	232766.269251	550229.882105	52789.9104352	159724.398325	26995.0755041	5794.60226839	5748.46212253	6.418e-07	0.0396568022	1.16086121743	1.7123434276	1.16086121743	1.7123434276	10.3823503249	2.1404292845	10.4068755619	2.9966009983	3	13.212902069091797	15.700855255126953	14.016143798828125	13.593667984008789	14.105819702148438	11.471763610839844	14.68951416015625	6.63217306137085	28.35857629776001	26.12308096885681
und	und	56	10	5	364,366	b3	3			0	0	0	0	0	0	0	0	0	0	KON	und	3.0	kon	und	3.0	und	1.0	22313.7473183	22313.7473183	23398.5884761	22313.7473183	0.428085856899	9064.0679761	29467.6401896	23513.5137367	723.037012303	869972.90787	1656300.13956	195202.966651	251153.263298	160187.509171	58920.0250002	32509.3788389	28906.6542257	22352.5789435	0.120238001286	0.419307858966	0.0	0.0	2201.34439665	22.6885504157	0.0	0.0	2454.42031712	42.8085856899	3	3.717344284057617	1.8227298259735107	4.116565227508545	1.0423507690429688	5.903007507324219	2.490628480911255	6.32738733291626	5.440230846405029	23.688241958618164	0.009999420493841171
einer	einer	57	11	5	367,371	b3	5			0	0	0	0	0	0	0	0	0	0	ART	einer	5.0	art	eine	4.0	ei-ner	2.0	2342.47896043	2431.18674262	17543.4333976	7303.86082739	14.1268332777	4894.732861	4237.55615733	21798.3739882	14462.4525895	2727078.92811	5805735.49431	528986.765912	752729.903509	325207.675415	207395.611264	45007.5949345	21503.4825387	20569.6023896	0.0318816192149	0.182077876037	0.0	0.0	4849.55496137	17.9796059898	4602.28334698	0.428085856899	10773.3725284	33.3906968382	3	2.2029190063476562	9.23218059539795	2.6600492000579834	2.934187889099121	3.613600730895996	0.006009011995047331	3.9760656356811523	0.008568190969526768	0.8577427268028259	0.039151210337877274
Kopfregion	Kopfregion	58	12	5	372,381	b3	10			0	0	0	0	0	0	0	0	0	0	NN	Kopfregion	10.0	nn	Kopfregion	10.0	kopf-re-gi-on	4.0	0.0899258689559	0.0899258689559	0.0899258689559	25.6206975734	85.6171713799	1.00854743955	0.170702752194	15982.0750602	50730.7425577	2430093.4566	5738442.10995	312186.221563	604876.325996	235627.309823	350096.747404	13511.0511576	3068.45867559	339.339354045	4.50163636364e-06	0.235710287818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	13.552953720092773	12.455286026000977	9.987871170043945	6.885087013244629	9.901570320129395	2.0932374000549316	8.398900985717773	2.328293561935425	12.346996307373047	9.576401233673096
beteiligt	beteiligt,	59	13	5	382,390	b3	9		$,	0	0	0	0	0	0	0	0	0	0	VVPP	beteiligt	9.0	vvpp	beteiligen	10.0	be-tei-ligt	3.0	33.0927197758	34.5397087581	58.5989662433	124.49827803	54.7949896831	291.72234689	65.2705250661	24127.6665462	52306.9546828	3218649.68182	7315692.77134	398077.574584	733162.098991	140746.966941	141640.339386	20337.830725	14068.4280436	781.553902175	0.0558568587402	0.344454239985	0.0	0.0	0.752107267631	1.2842575707	0.0	0.0	6.123134168	4.70894442589	3	3.601466655731201	1.9724209308624268	2.313175678253174	1.8701093196868896	5.50632381439209	4.5771484375	3.7495272159576416	1.5375449657440186	26.235181093215942	26.573966644704342
welche	welche	60	14	5	392,397	b3	6			0	0	1	0	0	0	0	0	0	0	PRELS	welche	6.0	prels	welche	6.0	wel-che	2.0	237.641371335	335.87312055	501.271318797	342.30690772	9.41788885179	1071.58165452	607.70179781	5947.03479135	11812.6011353	2121187.37104	4618582.77896	389419.560971	697145.09542	218655.600575	274383.770409	34258.3961147	9994.2302745	717.216030476	0.00399282761544	0.0882011886811	0.0	0.0	34.2944563882	4.28085856899	0.0	0.0	338.775273594	8.56171713799	3	8.933759689331055	8.888467788696289	5.208891868591309	10.392133712768555	4.098348617553711	2.2617833614349365	5.266388416290283	2.4044346809387207	8.213523864746094	0.00262880208902061
die	die	61	15	5	398,400	b3	3			0	0	0	0	0	0	0	0	0	0	ART	die	3.0	art	d	1.0	die	1.0	20527.116504	24520.1275636	80100.3069113	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	3	1.8517651557922363	4.694488048553467	0.861825704574585	0.09092594683170319	3.2907042503356934	5.311440944671631	3.3607382774353027	3.6025607585906982	0.6006729602813721	0.0003541081096045673
Motordomäne	Motordomäne	62	16	5	401,411	b3	11			0	0	0	0	0	1	0	0	0	0	NN	Motordomäne	11.0	nn	Motordomäne	11.0	mo-tor-do-mä-ne	5.0																													3	22.908283233642578	23.17612075805664	22.605775833129883	14.565047264099121	21.178001403808594	8.748778343200684	17.870914459228516	7.936992168426514	10.336483836174011	1.7135308682918549
bildet	bildet.	63	17	5	412,417	b3	6		$.	0	0	0	0	0	0	0	0	0	0	VVFIN	bildet	6.0	vvfin	bilden	6.0	bil-det	2.0	57.3645293149	57.3645293149	239.897693137	156.806190222	7.27745956729	261.213786843	108.318655483	2222.83667933	4809.11651641	1884868.59668	4085125.72882	245359.45524	316734.732318	118447.34616	115219.73647	20337.830725	2547.64074292	304.513517522	0.0459119439483	0.268971409477	86.2552584867	0.428085856899	92.5582443926	4.28085856899	86.2552584867	0.428085856899	121.612475144	6.42128785349	3	5.107611656188965	4.181122303009033	4.091485023498535	2.913881540298462	2.968287229537964	3.714543342590332	5.995295524597168	3.637052059173584	30.93038308620453	28.98350727558136
Der	Der	64	1	6	419,421	b3	3			0	0	0	1	0	0	0	0	0	0	ART	Der	3.0	art	d	1.0	der	1.0	2141.38019221	2185.87714719	80100.3069113	2185.87714719	0.428085856899	5425.85915635	4106.146075	38163.5169	19310.096833	1132849.1948	2496722.14659	301670.887228	455146.876258	217819.682397	167619.157698	19121.5915224	4739.26497064	2226.87516835	0.0321666594225	0.0561990820768	26530.3631386	0.428085856899	27381.593239	33.8187826951	31474.0214343	0.856171713799	32362.4890195	46.2332725451	3	3.3578543663024902	1.0740386247634888	3.4370791912078857	0.4458475708961487	15.7635498046875	0.0628271996974945	15.384843826293945	0.010268122889101505	0.06439729779958725	26.527193069458008
Kopf	Kopf	65	2	6	422,425	b3	4			0	0	0	0	0	0	0	0	0	0	NN	Kopf	4.0	nn	Kopf	4.0	kopf	1.0	223.653811172	223.653811172	272.303706278	226.057284397	2.5685151414	428.380524949	415.676720024	335.497066917	847.181910804	226194.470398	794236.252023	32256.7198475	93504.6532933	28255.8688872	67923.9548284	13511.0511576	3068.45867559	339.339354045	0.024814763448	0.233014623589	0.0	0.0	14.0611358731	7.70554542419	0.0	0.0	32.3978380611	12.4144898501	3	7.726040363311768	0.9707525968551636	7.969282627105713	0.6811000108718872	7.919017314910889	1.7384297847747803	8.455106735229492	1.892202377319336	5.637325286865234	0.003050200641155243
besitzt	besitzt	66	3	6	426,432	b3	7			0	0	0	0	0	0	0	0	0	0	VVFIN	besitzt	7.0	vvfin	besitzen	8.0	be-sitzt	2.0	47.5953099147	47.5953099147	151.467863638	415.17956189	55.22307554	288.066362422	89.3706499895	22469.0165937	47179.7703747	2096428.29409	4940626.20399	269857.240312	430811.47955	132312.190211	119426.536186	20337.830725	14068.4280436	3126.49356139	0.0490108739682	0.328966693671	0.0	0.0	37.7688649615	2.9966009983	0.0	0.0	37.8669659094	5.13703028279	3	8.202683448791504	11.573790550231934	9.252420425415039	6.9309000968933105	8.68894100189209	2.7921345233917236	12.133995056152344	3.981233596801758	0.4895409047603607	0.0024201171472668648
eine	eine	67	4	6	433,436	b3	4			0	0	0	0	0	0	0	0	0	0	ART	eine	4.0	art	eine	4.0	ei-ne	2.0	4544.81254164	4602.28334698	17543.4333976	4654.20327368	7.70554542419	6231.56249212	7847.29862895	30417.7276523	27062.3036156	2386639.00405	4952915.26469	382524.871022	493577.855975	268757.733063	229873.543438	45007.5949345	21503.4825387	20569.6023896	0.0243873860821	0.18682983564	0.0	0.0	517.016520944	29.1098382692	4999.44503476	0.428085856899	15385.972825	53.5107321124	3	1.3417869806289673	0.12509949505329132	1.7224434614181519	0.030368028208613396	4.272302627563477	7.292469024658203	4.415844917297363	6.618962287902832	0.4865969121456146	0.6642293930053711
Aktin-	Aktin-	68	5	6	437,442	b3	6			0	0	0	0	0	0	0	0	0	0	TRUNC	Aktin-	6.0	trunc	Aktin-	6.0	ak-tin-	2.0	0.049050473976	0.049050473976	0.049050473976	56.2036680974	8.13363128109	0.252136859888	0.0931105921058	901.686688021	4776.15390543	1206531.90937	2888539.71352	132184.201174	295485.834639	29975.7665316	74578.5494739	19822.5963712	370.576330888	273.350116389	0.00122914416667	0.402924002167	0.171676658916	0.856171713799	0.179851737912	1.2842575707	0.588605687711	1.7123434276	0.613130924699	2.5685151414	3	20.051048278808594	14.632316589355469	18.178020477294922	14.01059341430664	16.506006240844727	8.014893531799316	15.291729927062988	5.820981979370117	29.79584527015686	21.526474110782146
und	und	69	6	6	443,445	b3	3			0	0	0	0	0	0	0	0	0	0	KON	und	3.0	kon	und	3.0	und	1.0	22313.7473183	22313.7473183	23398.5884761	22313.7473183	0.428085856899	9064.0679761	29467.6401896	23513.5137367	723.037012303	869972.90787	1656300.13956	195202.966651	251153.263298	160187.509171	58920.0250002	32509.3788389	28906.6542257	22352.5789435	0.120238001286	0.419307858966	0.0	0.0	2201.34439665	22.6885504157	0.0	0.0	2454.42031712	42.8085856899	3	4.644818305969238	0.6643986105918884	1.6442707777023315	0.11380402743816376	0.05501455068588257	0.007190421223640442	0.19980907440185547	0.003935094457119703	2.985013246536255	2.887056827545166
eine	eine	70	7	6	446,449	b3	4			0	0	0	0	0	0	0	0	0	0	ART	eine	4.0	art	eine	4.0	ei-ne	2.0	4544.81254164	4602.28334698	17543.4333976	4654.20327368	7.70554542419	6231.56249212	7847.29862895	30417.7276523	27062.3036156	2386639.00405	4952915.26469	382524.871022	493577.855975	268757.733063	229873.543438	45007.5949345	21503.4825387	20569.6023896	0.0243873860821	0.18682983564	0.0	0.0	517.016520944	29.1098382692	4999.44503476	0.428085856899	15385.972825	53.5107321124	3	2.5292139053344727	11.93743896484375	2.2031140327453613	9.257546424865723	0.0006833125371485949	0.01946830004453659	0.002217574045062065	0.01968175545334816	22.10076141357422	0.23155155777931213
ATP-Bindungsstelle	ATP-Bindungsstelle.	71	8	6	450,467	b3	18		$.	0	0	0	0	0	1	0	0	1	1	NN	ATP-Bindungsstelle	18.0	nn	ATP-Bindungsstelle	18.0																															3	28.718778610229492	18.904521942138672	16.05875587463379	12.346952438354492	14.843626022338867	6.474134922027588	19.163061141967773	2.447652816772461	58.46366745606065	55.28982791304588
Im	Im	72	1	7	469,470	b3	2			0	0	0	1	0	0	0	0	0	0	APPRART	Im	2.0	apprart	im	2.0	im	1.0	529.614317676	529.687893387	4852.53069013	0.0	0.0	2336.04800686	1002.70796639	6212.43055587	1739.74092244	116327.212998	272580.67278	39996.4186614	35931.3863989	40518.1195026	35759.2958844	8060.80774179	744.855972562	-0.00817507899599	0.0108843592838	0.0300265749457	8948.32701791	1.7123434276	9818.38432529	44.0928432606	8948.32701791	1.7123434276	10053.1480688	50.0860452572	3	4.444756031036377	0.060494016855955124	4.44040584564209	0.005418139509856701	15.209125518798828	1.3247767686843872	15.211250305175781	1.2762089967727661	0.026768164709210396	0.003705898066982627
Übergangsbereich	Übergangsbereich	73	2	7	471,486	b3	16			0	0	0	0	0	0	0	0	0	0	NN	Übergangsbereich	16.0	nn	Übergangsbereich	16.0	ü-ber-gangs-be-reich	5.0	0.04087539498	0.04087539498	0.0572255529719	12.287143731	138.271731779	0.504273719775	0.0775921600881	40083.4669025	74348.6673687	5127175.4856	11622163.2891	865684.310479	1813831.45404	192726.089392	288349.643404	857.394110021	849.734061001	785.028310748	5.5194e-06	0.2031980386	0.0	0.0	0.0	0.0	0.0	0.0	0.016350157992	0.428085856899	3	12.181563377380371	10.248479843139648	13.56746768951416	10.111494064331055	15.69786548614502	9.194786071777344	11.200760841369629	10.367478370666504	0.8865403532981873	1.0379116535186768
von	von	74	3	7	487,489	b3	3			0	0	0	0	0	0	0	0	0	0	APPR	von	3.0	appr	von	3.0	von	1.0	7955.34104766	7955.34104766	8265.3727435	7955.34104766	0.428085856899	7856.20634881	12401.4928732	8585.23905938	340.756342092	620899.645044	1436353.90714	258695.641457	333765.271963	253104.606831	264495.4152	23102.1601118	13320.2529889	7993.18348833	0.0874371201871	0.312235645495	0.0	0.0	3224.03042889	30.8221816968	0.0	0.0	3276.15473257	38.9558129779	3	0.7933081388473511	2.620589256286621	1.1780080795288086	2.7683827877044678	7.895630359649658	0.7150642275810242	7.934289455413818	0.15571388602256775	0.29253679513931274	1.15862238407135
Kopf	Kopf	75	4	7	490,493	b3	4			0	0	0	0	0	0	0	0	0	0	NN	Kopf	4.0	nn	Kopf	4.0	kopf	1.0	223.653811172	223.653811172	272.303706278	226.057284397	2.5685151414	428.380524949	415.676720024	335.497066917	847.181910804	226194.470398	794236.252023	32256.7198475	93504.6532933	28255.8688872	67923.9548284	13511.0511576	3068.45867559	339.339354045	0.024814763448	0.233014623589	0.0	0.0	14.0611358731	7.70554542419	0.0	0.0	32.3978380611	12.4144898501	3	2.495213508605957	6.82974910736084	2.5218234062194824	6.999912261962891	7.880169868469238	1.884591817855835	7.5654449462890625	0.6143365502357483	0.10866516083478928	0.0016138636274263263
