index	sent_index_in_text	sentence	constituency_tree	str_constituents	pos_tags	constituents	text_id_numeric	text_id	needs_correction
28	9	Die Phosphatverarmungszonen von zwei Wurzeln, die sehr nah beieinander sind, überlappen sich kaum und ein reich verzweigtes Wurzelsystem erhöht die Phosphataufnahme bei knapper Phosphatversorgung daher enorm.	(ART Die) (NN Phosphatverarmungszonen) (APPR von) (CARD zwei) (NN Wurzeln) ($, ,) (NP (PP (S (PRELS die) (AP (AP (ADV sehr) (ADJD nah)) (ADV beieinander)) (VAFIN sind)))) ($, ,) (CS (S (VVFIN überlappen) (PRF sich) (ADV kaum)) (KON und) (S (NP (ART ein) (AP (ADJD reich) (ADJA verzweigtes)) (NN Wurzelsystem)) (VVFIN erhöht) (NP (ART die) (NN Phosphataufnahme)) (PP (APPR bei) (ADJA knapper) (NN Phosphatversorgung)) (PROAV daher) (ADJD enorm))) ($. .)	['(CS (S (NP (ART Die) (NN Phosphatverarmungszonen) (PP (APPR von) (CARD zwei) (NN Wurzeln)) ($, ,) (S (PRELS die) (AP (AP (ADV sehr) (ADJD nah)) (ADV beieinander)) (VAFIN sind))) ($, ,) (VVFIN überlappen) (PRF sich) (ADV kaum)) (KON und) (S (NP (ART ein) (AP (ADJD reich) (ADJA verzweigtes)) (NN Wurzelsystem)) (VVFIN erhöht) (NP (ART die) (NN Phosphataufnahme)) (PP (APPR bei) (ADJA knapper) (NN Phosphatversorgung)) (PROAV daher) (ADJD enorm))) ($. .)']	['DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'ADV', 'ADV', 'AUX', 'PUNCT', 'VERB', 'PRON', 'ADV', 'CCONJ', 'DET', 'ADV', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADV', 'ADV', 'PUNCT']	[Die Phosphatverarmungszonen von zwei Wurzeln, die sehr nah beieinander sind, überlappen sich kaum und ein reich verzweigtes Wurzelsystem erhöht die Phosphataufnahme bei knapper Phosphatversorgung daher enorm., Die, Phosphatverarmungszonen, von, zwei, Wurzeln, ,, die sehr nah beieinander sind, die, sehr nah beieinander, sehr nah, sehr, nah, beieinander, sind, ,, überlappen sich kaum und ein reich verzweigtes Wurzelsystem erhöht die Phosphataufnahme bei knapper Phosphatversorgung daher enorm, überlappen sich kaum, überlappen, sich, kaum, und, ein reich verzweigtes Wurzelsystem erhöht die Phosphataufnahme bei knapper Phosphatversorgung daher enorm, ein reich verzweigtes Wurzelsystem, ein, reich verzweigtes, reich, verzweigtes, Wurzelsystem, erhöht, die Phosphataufnahme, die, Phosphataufnahme, bei knapper Phosphatversorgung, bei, knapper, Phosphatversorgung, daher, enorm, .]	2	b2	False
29	10	Ein extensiv ausgebildetes Wurzelsystem mit größeren Zwischenräumen dagegen kann die Nitrataufnahme maximieren.	(S (NP (ART Ein) (AP (ADJD extensiv) (ADJA ausgebildetes)) (NN Wurzelsystem) (PP (APPR mit) (ADJA größeren) (NN Zwischenräumen)) (PROAV dagegen)) (VMFIN kann) (VP (NP (ART die) (NN Nitrataufnahme)) (VVINF maximieren))) ($. .)	['(S (NP (ART Ein) (AP (ADJD extensiv) (ADJA ausgebildetes)) (NN Wurzelsystem) (PP (APPR mit) (ADJA größeren) (NN Zwischenräumen))) (PROAV dagegen) (VMFIN kann) (VP (NP (ART die) (NN Nitrataufnahme)) (VVINF maximieren))) ($. .)']	['DET', 'ADV', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADV', 'AUX', 'DET', 'NOUN', 'VERB', 'PUNCT']	[Ein extensiv ausgebildetes Wurzelsystem mit größeren Zwischenräumen dagegen kann die Nitrataufnahme maximieren., Ein extensiv ausgebildetes Wurzelsystem mit größeren Zwischenräumen dagegen kann die Nitrataufnahme maximieren, Ein extensiv ausgebildetes Wurzelsystem mit größeren Zwischenräumen dagegen, Ein, extensiv ausgebildetes, extensiv, ausgebildetes, Wurzelsystem, mit größeren Zwischenräumen, mit, größeren, Zwischenräumen, dagegen, kann, die Nitrataufnahme maximieren, die Nitrataufnahme, die, Nitrataufnahme, maximieren, .]	2	b2	False
30	1	Motormoleküle sind Enzyme, welche die Energie aus der Hydrolyse von ATP in mechanische Energie umwandeln.	(S (NN Motormoleküle) (VAFIN sind) (NN Enzyme)) ($, ,) (NP (S (PRELS welche) (NP (ART die) (NN Energie) (PP (APPR aus) (ART der) (NN Hydrolyse) (PP (APPR von) (NN ATP)))) (PP (APPR in) (ADJA mechanische) (NN Energie)) (VVFIN umwandeln))) ($. .)	['(S (NN Motormoleküle) (VAFIN sind) (NP (NN Enzyme) ($, ,) (S (PRELS welche) (NP (ART die) (NN Energie) (PP (APPR aus) (ART der) (NN Hydrolyse) (PP (APPR von) (NN ATP)))) (PP (APPR in) (ADJA mechanische) (NN Energie)) (VVFIN umwandeln)))) ($. .)']	['ADV', 'AUX', 'NOUN', 'PUNCT', 'PRON', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT']	[Motormoleküle sind Enzyme, welche die Energie aus der Hydrolyse von ATP in mechanische Energie umwandeln., Motormoleküle sind Enzyme, Motormoleküle, sind, Enzyme, ,, welche die Energie aus der Hydrolyse von ATP in mechanische Energie umwandeln, welche, die Energie aus der Hydrolyse von ATP, die, Energie, aus der Hydrolyse von ATP, aus, der, Hydrolyse, von ATP, von, ATP, in mechanische Energie, in, mechanische, Energie, umwandeln, .]	3	b3	False
31	2	"Dabei induzieren sie eine Konformationsänderung, die einen Transport auf den ""Gleisen"" ermöglicht."	"(S (PROAV Dabei) (VVFIN induzieren) (PPER sie) (ART eine) (NN Konformationsänderung)) ($, ,) (PRELS die) (ART einen) (NN Transport) (APPR auf) (ART den) ($LRB "") (NP (PP (NN Gleisen))) ($LRB "") (NP (S (VVFIN ermöglicht))) ($. .)"	"['(S (PAV Dabei) (VVFIN induzieren) (PPER sie) (NP (ART eine) (NN Konformationsänderung) ($, ,) (S (PRELS die) (NP (ART einen) (NN Transport) (PP (APPR auf) (NP (ART den) ($LRB "") (NN Gleisen)))) ($LRB "") (VVFIN ermöglicht)))) ($. .)']"	['ADV', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT', 'PRON', 'DET', 'NOUN', 'ADP', 'DET', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'PUNCT']	"[Dabei induzieren sie eine Konformationsänderung, die einen Transport auf den ""Gleisen"" ermöglicht., Dabei induzieren sie eine Konformationsänderung, Dabei, induzieren, sie, eine, Konformationsänderung, ,, die, einen, Transport, auf, den, "", Gleisen, "", ermöglicht, .]"	3	b3	False
32	3	"Die ""Gleise"" können Mikrotubuli oder Aktinfilamente sein."	"(ART Die) ($LRB "") (NP (NN Gleise)) ($LRB "") (S (VMFIN können) (VP (CNP (NN Mikrotubuli) (KON oder) (NN Aktinfilamente)) (VAINF sein))) ($. .)"	"['(S (NP (ART Die) ($LRB "") (NN Gleise)) ($LRB "") (VMFIN können) (VP (CNP (NN Mikrotubuli) (KON oder) (NN Aktinfilamente)) (VAINF sein))) ($. .)']"	['DET', 'PUNCT', 'NOUN', 'PUNCT', 'AUX', 'PROPN', 'CCONJ', 'NOUN', 'AUX', 'PUNCT']	"[Die ""Gleise"" können Mikrotubuli oder Aktinfilamente sein., Die, "", Gleise, "", können Mikrotubuli oder Aktinfilamente sein, können, Mikrotubuli oder Aktinfilamente sein, Mikrotubuli oder Aktinfilamente, Mikrotubuli, oder, Aktinfilamente, sein, .]"	3	b3	False
33	4	Aktinbindende Motorproteine sind die Myosine, von denen in Eukaryoten siebzehn Familien vorkommen.	(S (NP (ADJA Aktinbindende) (NN Motorproteine)) (VAFIN sind) (ART die) (NN Myosine)) ($, ,) (NP (S (PP (APPR von) (PRELS denen)) (PP (APPR in) (NE Eukaryoten)) (NP (CARD siebzehn) (NN Familien)) (VVFIN vorkommen))) ($. .)	['(S (NP (ADJA Aktinbindende) (NN Motorproteine)) (VAFIN sind) (NP (ART die) (NN Myosine) ($, ,) (S (PP (APPR von) (PRELS denen)) (PP (APPR in) (NN Eukaryoten)) (NP (CARD siebzehn) (NN Familien)) (VVFIN vorkommen)))) ($. .)']	['ADJ', 'NOUN', 'AUX', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'ADP', 'NOUN', 'NUM', 'NOUN', 'VERB', 'PUNCT']	[Aktinbindende Motorproteine sind die Myosine, von denen in Eukaryoten siebzehn Familien vorkommen., Aktinbindende Motorproteine sind die Myosine, Aktinbindende Motorproteine, Aktinbindende, Motorproteine, sind, die, Myosine, ,, von denen in Eukaryoten siebzehn Familien vorkommen, von denen, von, denen, in Eukaryoten, in, Eukaryoten, siebzehn Familien, siebzehn, Familien, vorkommen, .]	3	b3	False
34	5	Eine schwere Kette ist an der Ausbildung einer Schwanz- und einer Kopfregion beteiligt, welche die Motordomäne bildet.	(S (NP (ART Eine) (ADJA schwere) (NN Kette)) (VAFIN ist) (VP (PP (APPR an) (ART der) (NN Ausbildung) (CNP (NP (ART einer) (TRUNC Schwanz-)) (KON und) (ART einer) (NN Kopfregion))) (VVPP beteiligt))) ($, ,) (NP (S (PRELS welche) (NP (ART die) (NN Motordomäne)) (VVFIN bildet))) ($. .)	['(S (NP (ART Eine) (ADJA schwere) (NN Kette)) (VAFIN ist) (VP (PP (APPR an) (NP (ART der) (NN Ausbildung)) (CNP (NP (ART einer) (TRUNC Schwanz-)) (KON und) (NP (ART einer) (NN Kopfregion) (VVPP beteiligt) ($, ,) (S (PRELS welche) (NP (ART die) (NN Motordomäne)) (VVFIN bildet))))))) ($. .)']	['DET', 'ADJ', 'NOUN', 'AUX', 'ADP', 'DET', 'NOUN', 'DET', 'X', 'CCONJ', 'DET', 'NOUN', 'VERB', 'PUNCT', 'PRON', 'DET', 'NOUN', 'VERB', 'PUNCT']	[Eine schwere Kette ist an der Ausbildung einer Schwanz- und einer Kopfregion beteiligt, welche die Motordomäne bildet., Eine schwere Kette ist an der Ausbildung einer Schwanz- und einer Kopfregion beteiligt, Eine schwere Kette, Eine, schwere, Kette, ist, an der Ausbildung einer Schwanz- und einer Kopfregion beteiligt, an der Ausbildung einer Schwanz- und einer Kopfregion, an, der, Ausbildung, einer Schwanz- und einer Kopfregion, einer Schwanz-, einer, Schwanz-, und, einer, Kopfregion, beteiligt, ,, welche die Motordomäne bildet, welche, die Motordomäne, die, Motordomäne, bildet, .]	3	b3	False
35	6	Der Kopf besitzt eine Aktin- und eine ATP-Bindungsstelle.	(S (NP (ART Der) (NN Kopf)) (VVFIN besitzt) (CNP (NP (ART eine) (TRUNC Aktin-)) (KON und) (NP (ART eine) (NN ATP-Bindungsstelle)))) ($. .)	['(S (NP (ART Der) (NN Kopf)) (VVFIN besitzt) (CNP (NP (ART eine) (TRUNC Aktin-)) (KON und) (NP (ART eine) (NN ATP-Bindungsstelle)))) ($. .)']	['DET', 'NOUN', 'VERB', 'DET', 'X', 'CCONJ', 'DET', 'NOUN', 'PUNCT']	[Der Kopf besitzt eine Aktin- und eine ATP-Bindungsstelle., Der Kopf besitzt eine Aktin- und eine ATP-Bindungsstelle, Der Kopf, Der, Kopf, besitzt, eine Aktin- und eine ATP-Bindungsstelle, eine Aktin-, eine, Aktin-, und, eine ATP-Bindungsstelle, eine, ATP-Bindungsstelle, .]	3	b3	False
36	7	Im Übergangsbereich von Kopf zu Schwanz können unterschiedliche leichte Ketten binden und auf diese Weise an der Regulation von Myosin mitwirken.	(S (PP (APPRART Im) (NN Übergangsbereich) (PP (PP (APPR von) (NN Kopf)) (PP (APPR zu) (NN Schwanz)))) (VMFIN können) (ADJA unterschiedliche) (CVP (VP (NP (ADJA leichte) (NN Ketten)) (VVINF binden)) (KON und) (VP (PP (APPR auf) (PDAT diese) (NN Weise)) (PP (APPR an) (ART der) (NN Regulation) (PP (APPR von) (NN Myosin))) (VVINF mitwirken)))) ($. .)	['(S (PP (APPRART Im) (NN Übergangsbereich) (PP (APPR von) (NN Kopf)) (PP (APPR zu) (NN Schwanz))) (VMFIN können)  (NP (CAP (ADJA unterschiedliche)  (ADJA leichte)) (NN Ketten)) (CVP (VP (VVINF binden)) (KON und) (VP (PP (APPR auf) (PDAT diese) (NN Weise)) (PP (APPR an) (ART der) (NN Regulation) (PP (APPR von) (NN Myosin))) (VVINF mitwirken)))) ($. .)']	['ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'AUX', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT']	[Im Übergangsbereich von Kopf zu Schwanz können unterschiedliche leichte Ketten binden und auf diese Weise an der Regulation von Myosin mitwirken., Im Übergangsbereich von Kopf zu Schwanz können unterschiedliche leichte Ketten binden und auf diese Weise an der Regulation von Myosin mitwirken, Im Übergangsbereich von Kopf zu Schwanz, Im, Übergangsbereich, von Kopf zu Schwanz, von Kopf, von, Kopf, zu Schwanz, zu, Schwanz, können, unterschiedliche, leichte Ketten binden und auf diese Weise an der Regulation von Myosin mitwirken, leichte Ketten binden, leichte Ketten, leichte, Ketten, binden, und, auf diese Weise an der Regulation von Myosin mitwirken, auf diese Weise, auf, diese, Weise, an der Regulation von Myosin, an, der, Regulation, von Myosin, von, Myosin, mitwirken, .]	3	b3	False
37	8	In den nicht muskulären Zellen beispielsweise registriert eine Calmodulinkette die Anwesenheit von Calciumionen und ermöglicht die Bindung von Myosin an Aktin.	(CS (S (PP (APPR In) (ART den) (AP (PTKNEG nicht) (ADJA muskulären)) (NN Zellen) (ADV beispielsweise)) (VVFIN registriert) (NP (ART eine) (NN Calmodulinkette)) (NP (ART die) (NN Anwesenheit) (PP (APPR von) (NN Calciumionen)))) (KON und) (S (VVFIN ermöglicht) (NP (ART die) (NN Bindung) (PP (APPR von) (NN Myosin)) (PP (APPR an) (NN Aktin))))) ($. .)	['(CS (S (PP (APPR In) (ART den) (AP (PTKNEG nicht) (ADJA muskulären)) (NN Zellen) (ADV beispielsweise)) (VVFIN registriert) (NP (ART eine) (NN Calmodulinkette)) (NP (ART die) (NN Anwesenheit) (PP (APPR von) (NN Calciumionen)))) (KON und) (S (VVFIN ermöglicht) (NP (ART die) (NN Bindung) (PP (APPR von) (NN Myosin)) (PP (APPR an) (NN Aktin))))) ($. .)']	['ADP', 'DET', 'PART', 'ADJ', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[In den nicht muskulären Zellen beispielsweise registriert eine Calmodulinkette die Anwesenheit von Calciumionen und ermöglicht die Bindung von Myosin an Aktin., In den nicht muskulären Zellen beispielsweise registriert eine Calmodulinkette die Anwesenheit von Calciumionen und ermöglicht die Bindung von Myosin an Aktin, In den nicht muskulären Zellen beispielsweise registriert eine Calmodulinkette die Anwesenheit von Calciumionen, In den nicht muskulären Zellen beispielsweise, In, den, nicht muskulären, nicht, muskulären, Zellen, beispielsweise, registriert, eine Calmodulinkette, eine, Calmodulinkette, die Anwesenheit von Calciumionen, die, Anwesenheit, von Calciumionen, von, Calciumionen, und, ermöglicht die Bindung von Myosin an Aktin, ermöglicht, die Bindung von Myosin an Aktin, die, Bindung, von Myosin, von, Myosin, an Aktin, an, Aktin, .]	3	b3	False
38	9	Je nach Klasse kann der Schwanz an Vesikel anlagern, um sie entlang des Aktinfilaments zu ziehen.	(S (PP (ADV Je) (APPR nach) (NN Klasse)) (VMFIN kann) (NP (ART der) (NN Schwanz)) (VP (PP (APPR an) (NN Vesikel)) (VVINF anlagern))) ($, ,) (VP (KOUI um) (PPER sie) (PP (APPR entlang) (ART des) (NN Aktinfilaments)) (VZ (PTKZU zu) (VVINF ziehen))) ($. .)	['(S (PP (ADV Je) (APPR nach) (NN Klasse)) (VMFIN kann) (NP (ART der) (NN Schwanz)) (VP (PP (APPR an) (NN Vesikel)) (VVINF anlagern)) ($, ,) (VP (KOUI um) (PPER sie) (PP (APPR entlang) (ART des) (NN Aktinfilaments)) (VZ (PTKZU zu) (VVINF ziehen)))) ($. .)']	['ADV', 'ADP', 'NOUN', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'SCONJ', 'PRON', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'PUNCT']	[Je nach Klasse kann der Schwanz an Vesikel anlagern, um sie entlang des Aktinfilaments zu ziehen., Je nach Klasse kann der Schwanz an Vesikel anlagern, Je nach Klasse, Je, nach, Klasse, kann, der Schwanz, der, Schwanz, an Vesikel anlagern, an Vesikel, an, Vesikel, anlagern, ,, um sie entlang des Aktinfilaments zu ziehen, um, sie, entlang des Aktinfilaments, entlang, des, Aktinfilaments, zu ziehen, zu, ziehen, .]	3	b3	False
39	10	Alle Myosine bis auf Myosin VI bewegen sich zum +Ende des Aktinfilaments.	(S (NP (PIAT Alle) (NN Myosine) (PP (APPR bis) (APPR auf) (NN Myosin) (CARD VI))) (VVFIN bewegen) (PRF sich) (PP (APPRART zum) ($LRB +) (PP (NN Ende) (NP (ART des) (NN Aktinfilaments))))) ($. .)	['(S (NP (PIAT Alle) (NN Myosine) (PP (APPR bis) (APPR auf) (NN Myosin) (CARD VI))) (VVFIN bewegen) (PRF sich) (PP (APPRART zum) (NP ($LRB +) (NN Ende)) (NP (ART des) (NN Aktinfilaments)))) ($. .)']	['DET', 'NOUN', 'ADP', 'ADP', 'NOUN', 'NOUN', 'VERB', 'PRON', 'ADP', 'CCONJ', 'NOUN', 'DET', 'NOUN', 'PUNCT']	[Alle Myosine bis auf Myosin VI bewegen sich zum +Ende des Aktinfilaments., Alle Myosine bis auf Myosin VI bewegen sich zum +Ende des Aktinfilaments, Alle Myosine bis auf Myosin VI, Alle, Myosine, bis auf Myosin VI, bis, auf, Myosin, VI, bewegen, sich, zum +Ende des Aktinfilaments, zum, +, Ende des Aktinfilaments, Ende, des Aktinfilaments, des, Aktinfilaments, .]	3	b3	False
40	11	Myosin II ist ein Dimer, es hat zwei Köpfe und kann mit seinem Schwanz an ein bipolares Filament binden.	(CS (S (PN (NE Myosin) (CARD II)) (VAFIN ist) (NP (ART ein) (NN Dimer)))) ($, ,) (S (PPER es) (VAFIN hat) (NP (CARD zwei) (NN Köpfe))) (KON und) (S (VMFIN kann) (VP (PP (APPR mit) (PPOSAT seinem) (NN Schwanz)) (PP (APPR an) (ART ein) (ADJA bipolares) (NN Filament)) (VVINF binden))) ($. .)	['(CS (S (NP (NN Myosin) (CARD II)) (VAFIN ist) (NP (ART ein) (NN Dimer))) ($, ,) (CS (S (PPER es) (VAFIN hat) (NP (CARD zwei) (NN Köpfe))) (KON und) (S (VMFIN kann) (VP (PP (APPR mit) (PPOSAT seinem) (NN Schwanz)) (PP (APPR an) (ART ein) (ADJA bipolares) (NN Filament)) (VVINF binden))))) ($. .)']	['NOUN', 'NUM', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'NUM', 'NOUN', 'CCONJ', 'AUX', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT']	[Myosin II ist ein Dimer, es hat zwei Köpfe und kann mit seinem Schwanz an ein bipolares Filament binden., Myosin II ist ein Dimer, Myosin II, Myosin, II, ist, ein Dimer, ein, Dimer, ,, es hat zwei Köpfe, es, hat, zwei Köpfe, zwei, Köpfe, und, kann mit seinem Schwanz an ein bipolares Filament binden, kann, mit seinem Schwanz an ein bipolares Filament binden, mit seinem Schwanz, mit, seinem, Schwanz, an ein bipolares Filament, an, ein, bipolares, Filament, binden, .]	3	b3	False
41	12	Es ist im kontraktilen Apparat der Muskelzellen zu finden, aber auch in anderen Zellen, wo es am Kontraktionsmechanismus beteiligt ist.	(S (PPER Es) (VAFIN ist) (VP (CPP (PP (APPRART im) (ADJA kontraktilen) (NN Apparat) (NP (ART der) (NN Muskelzellen)))) (VZ (PTKZU zu) (VVINF finden)))) ($, ,) (KON aber) (ADV auch) (APPR in) (ADJA anderen) (NN Zellen) ($, ,) (PP (S (PWAV wo) (PPER es) (VP (PP (APPRART am) (NN Kontraktionsmechanismus)) (VVPP beteiligt)) (VAFIN ist))) ($. .)	['(CS (S (PPER Es) (VAFIN ist) (VP (PP (APPRART im) (ADJA kontraktilen) (NN Apparat) (NP (ART der) (NN Muskelzellen))) (VZ (PTKZU zu) (VVINF finden)))) ($, ,) (KON aber) (CP (ADV auch) (APPR in) (ADJA anderen) (NN Zellen) ($, ,) (S (PWAV wo) (PPER es) (VP (PP (APPRART am) (NN Kontraktionsmechanismus)) (VVPP beteiligt)) (VAFIN ist)))) ($. .)']	['PRON', 'AUX', 'ADP', 'ADJ', 'NOUN', 'DET', 'NOUN', 'PART', 'VERB', 'PUNCT', 'CCONJ', 'ADV', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'SCONJ', 'PRON', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']	[Es ist im kontraktilen Apparat der Muskelzellen zu finden, aber auch in anderen Zellen, wo es am Kontraktionsmechanismus beteiligt ist., Es ist im kontraktilen Apparat der Muskelzellen zu finden, Es, ist, im kontraktilen Apparat der Muskelzellen zu finden, im kontraktilen Apparat der Muskelzellen, im, kontraktilen, Apparat, der Muskelzellen, der, Muskelzellen, zu finden, zu, finden, ,, aber, auch, in, anderen, Zellen, ,, wo es am Kontraktionsmechanismus beteiligt ist, wo, es, am Kontraktionsmechanismus beteiligt, am Kontraktionsmechanismus, am, Kontraktionsmechanismus, beteiligt, ist, .]	3	b3	False
42	1	Eine chlorophyllhaltige Parenchymzelle in einem Angiospermenblatt exportiert organisches Material in Form von Saccharose aus der Zelle und versorgt damit selbst in der Nacht alle chlorophyllfreien Zellen der Pflanze.	(CS (S (NP (ART Eine) (ADJA chlorophyllhaltige) (NN Parenchymzelle) (PP (APPR in) (ART einem) (NN Angiospermenblatt))) (VVFIN exportiert) (NP (ADJA organisches) (NN Material)) (PP (APPR in) (NN Form) (PP (APPR von) (NN Saccharose))) (PP (APPR aus) (ART der) (NN Zelle))) (KON und) (S (VVFIN versorgt) (PROAV damit) (PP (ADV selbst) (APPR in) (ART der) (NN Nacht)) (NP (PIAT alle) (ADJA chlorophyllfreien) (NN Zellen) (NP (ART der) (NN Pflanze))))) ($. .)	['(CS (S (NP (ART Eine) (ADJA chlorophyllhaltige) (NN Parenchymzelle) (PP (APPR in) (ART einem) (NN Angiospermenblatt))) (VVFIN exportiert) (NP (ADJA organisches) (NN Material)) (PP (APPR in) (NN Form) (PP (APPR von) (NN Saccharose))) (PP (APPR aus) (ART der) (NN Zelle))) (KON und) (S (VVFIN versorgt) (PROAV damit) (PP (ADV selbst) (APPR in) (ART der) (NN Nacht)) (NP (PIAT alle) (ADJA chlorophyllfreien) (NN Zellen) (NP (ART der) (NN Pflanze))))) ($. .)']	['DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'PUNCT']	[Eine chlorophyllhaltige Parenchymzelle in einem Angiospermenblatt exportiert organisches Material in Form von Saccharose aus der Zelle und versorgt damit selbst in der Nacht alle chlorophyllfreien Zellen der Pflanze., Eine chlorophyllhaltige Parenchymzelle in einem Angiospermenblatt exportiert organisches Material in Form von Saccharose aus der Zelle und versorgt damit selbst in der Nacht alle chlorophyllfreien Zellen der Pflanze, Eine chlorophyllhaltige Parenchymzelle in einem Angiospermenblatt exportiert organisches Material in Form von Saccharose aus der Zelle, Eine chlorophyllhaltige Parenchymzelle in einem Angiospermenblatt, Eine, chlorophyllhaltige, Parenchymzelle, in einem Angiospermenblatt, in, einem, Angiospermenblatt, exportiert, organisches Material, organisches, Material, in Form von Saccharose, in, Form, von Saccharose, von, Saccharose, aus der Zelle, aus, der, Zelle, und, versorgt damit selbst in der Nacht alle chlorophyllfreien Zellen der Pflanze, versorgt, damit, selbst in der Nacht, selbst, in, der, Nacht, alle chlorophyllfreien Zellen der Pflanze, alle, chlorophyllfreien, Zellen, der Pflanze, der, Pflanze, .]	4	b4	False
43	2	Das Prinzip ist einfach:	(S (NP (ART Das) (NN Prinzip)) (VAFIN ist) (ADJD einfach)) ($. :)	"['(CS (S (NP (ART Das) (NN Prinzip)) (VAFIN ist) (ADJD einfach)) ($. :) (S (PP (APPRART Am) (NN Tag)) (VVFIN speichert) (NP (ART der) (NN Chloroplast)) (NP (ART die) (CAP (ADJA gebildete) (KON und) (ADJA überschüssige)) (NN Glucose) (PP (APPR aus) (ART der) (NN Photosynthese))) (PP (APPR als) (NN Stärke))) ($. ;) (S (PP (APPR in) (ART der) (NN Nacht)) (VVFIN kommt) (PPER es) (PP (APPR zu) (ART einer) (NN Stoffentnahme)) (PP (APPR aus) (PDAT diesem) (NN Speicher)))) ($. .)']
"	['DET', 'NOUN', 'AUX', 'ADV', 'PUNCT']	[Das Prinzip ist einfach:, Das Prinzip ist einfach, Das Prinzip, Das, Prinzip, ist, einfach, :]	4	b4	False
44	3	Am Tag speichert der Chloroplast die gebildete und überschüssige Glucose aus der Photosynthese als Stärke;	(S (PP (APPRART Am) (NN Tag)) (VVFIN speichert) (NP (ART der) (NN Chloroplast)) (NP (ART die) (CAP (ADJA gebildete) (KON und) (ADJA überschüssige)) (NN Glucose) (PP (APPR aus) (ART der) (NN Photosynthese))) (PP (APPR als) (NN Stärke))) ($. ;)		['ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']	[Am Tag speichert der Chloroplast die gebildete und überschüssige Glucose aus der Photosynthese als Stärke;, Am Tag speichert der Chloroplast die gebildete und überschüssige Glucose aus der Photosynthese als Stärke, Am Tag, Am, Tag, speichert, der Chloroplast, der, Chloroplast, die gebildete und überschüssige Glucose aus der Photosynthese, die, gebildete und überschüssige, gebildete, und, überschüssige, Glucose, aus der Photosynthese, aus, der, Photosynthese, als Stärke, als, Stärke, ;]	4	b4	False
45	4	in der Nacht kommt es zu einer Stoffentnahme aus diesem Speicher.	(S (PP (APPR in) (ART der) (NN Nacht)) (VVFIN kommt) (PPER es) (PP (APPR zu) (ART einer) (NN Stoffentnahme) (PP (APPR aus) (PDAT diesem) (NN Speicher)))) ($. .)		['ADP', 'DET', 'NOUN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[in der Nacht kommt es zu einer Stoffentnahme aus diesem Speicher., in der Nacht kommt es zu einer Stoffentnahme aus diesem Speicher, in der Nacht, in, der, Nacht, kommt, es, zu einer Stoffentnahme aus diesem Speicher, zu, einer, Stoffentnahme, aus diesem Speicher, aus, diesem, Speicher, .]	4	b4	False
